household_key,total_sales,total_baskets,total_purchase_days,first_purchase_day,last_purchase_day,coupon_discount_abs,deal_discount_abs,coupon_sales,deal_sales,coupon_baskets,deal_baskets,first_coupon_day,last_coupon_day,coupon_redemptions,redeemed_campaigns,coupon_user_flag,coupon_dependency_ratio,deal_dependency_ratio,pre_90d_sales,post_30d_sales,post_30d_baskets,post_60d_sales,post_60d_baskets,post_90d_sales,post_90d_baskets,full_price_post_90d_sales,deal_post_90d_sales,available_post_days,post_coupon_repeat_flag,full_price_after_coupon_flag,deal_only_after_coupon_flag,post_90d_incremental_vs_pre_90d,subsidy_efficiency,segment,recency_days,frequency_baskets,monetary_sales,avg_basket_value,deal_strategy_recommendation
1692,2017.18,150,123,18,710,2.0,685.76,0.0,1433.41,1.0,132,,,0.0,0.0,False,0.0,0.710601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,1,150,2017.18,13.447867,No Deal Needed
106,2014.66,67,56,98,705,0.75,200.38,0.0,1033.04,1.0,60,,,0.0,0.0,False,0.0,0.512761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,6,67,2014.66,30.069552,No Deal Needed
1826,1994.47,111,102,81,708,0.0,531.22,0.0,1064.88,0.0,96,,,0.0,0.0,False,0.0,0.533916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,3,111,1994.47,17.968198,No Deal Needed
974,1993.06,43,37,68,710,3.5,339.54,8.99,1086.23,2.0,41,,,0.0,0.0,False,0.004511,0.545006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,1,43,1993.06,46.350233,No Deal Needed
1470,1991.33,133,112,105,708,4.0,324.34,3.99,1075.41,4.0,95,,,0.0,0.0,False,0.002004,0.540046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,3,133,1991.33,14.972406,No Deal Needed
655,1991.29,61,46,18,710,13.48,395.59,27.91,978.58,4.0,49,,,0.0,0.0,False,0.014016,0.49143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,1,61,1991.29,32.644098,No Deal Needed
1964,1990.12,68,63,115,708,23.65,445.77,8.07,976.33,7.0,67,,,0.0,0.0,False,0.004055,0.490589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,3,68,1990.12,29.266471,No Deal Needed
743,1988.97,71,57,113,698,4.0,389.88,10.07,965.41,2.0,57,,,0.0,0.0,False,0.005063,0.485382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,13,71,1988.97,28.013662,No Deal Needed
1549,1988.91,177,152,6,711,32.23,425.96,67.95,952.21,26.0,141,,,0.0,0.0,False,0.034164,0.47876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,0,177,1988.91,11.23678,No Deal Needed
42,1985.86,89,87,100,710,21.55,567.32,54.81,1034.05,13.0,87,,,0.0,0.0,False,0.0276,0.520706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,1,89,1985.86,22.313034,No Deal Needed
2028,1984.73,91,86,16,693,3.0,322.83,12.07,1019.72,3.0,74,,,0.0,0.0,False,0.006081,0.513783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,18,91,1984.73,21.81022,No Deal Needed
524,1984.58,72,70,116,694,13.0,679.72,86.71,1298.16,5.0,65,,,0.0,0.0,False,0.043692,0.654123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,17,72,1984.58,27.563611,No Deal Needed
1784,1980.62,40,39,28,696,0.0,336.0,0.0,880.46,0.0,36,,,0.0,0.0,False,0.0,0.444538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,15,40,1980.62,49.5155,Winback Test
1790,1978.83,47,47,72,706,0.0,277.52,0.0,693.67,0.0,44,,,0.0,0.0,False,0.0,0.350546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,5,47,1978.83,42.102766,No Deal Needed
2205,1978.76,107,104,8,708,3.0,507.49,4.59,1134.94,3.0,98,,,0.0,0.0,False,0.00232,0.573561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,3,107,1978.76,18.493084,No Deal Needed
2003,1976.48,42,40,35,707,11.3,259.36,21.17,792.21,5.0,36,,,0.0,0.0,False,0.010711,0.400819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,4,42,1976.48,47.059048,No Deal Needed
833,1975.56,34,32,110,605,4.0,605.05,6.34,1144.33,2.0,31,,,0.0,0.0,False,0.003209,0.579243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,106,34,1975.56,58.104706,Winback Test
1877,1975.04,64,58,33,709,0.0,426.72,0.0,1101.89,0.0,55,,,0.0,0.0,False,0.0,0.557908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,2,64,1975.04,30.86,No Deal Needed
1284,1974.49,160,135,10,710,6.39,410.22,0.0,814.49,2.0,123,,,0.0,0.0,False,0.0,0.412507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,1,160,1974.49,12.340562,No Deal Needed
1987,1973.54,76,70,106,707,11.5,664.42,19.87,1273.56,9.0,72,,,0.0,0.0,False,0.010068,0.645318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,4,76,1973.54,25.967632,No Deal Needed
1542,1969.93,116,105,24,702,10.5,357.6,24.24,926.76,4.0,95,,,0.0,0.0,False,0.012305,0.470453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,9,116,1969.93,16.982155,No Deal Needed
1182,1966.38,124,96,47,684,1.0,296.26,0.0,846.09,1.0,89,,,0.0,0.0,False,0.0,0.430278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,At Risk High Value,27,124,1966.38,15.857903,Winback Test
1954,1965.65,143,129,27,683,0.0,266.69,0.0,728.51,0.0,102,,,0.0,0.0,False,0.0,0.37062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,At Risk High Value,28,143,1965.65,13.745804,Winback Test
53,1962.26,56,52,73,706,3.0,383.11,6.5,1136.66,1.0,50,,,0.0,0.0,False,0.003313,0.579261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,5,56,1962.26,35.040357,No Deal Needed
2302,1960.24,74,72,90,683,7.0,516.3,42.98,1052.42,3.0,69,,,0.0,0.0,False,0.021926,0.536883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,28,74,1960.24,26.48973,No Deal Needed
2335,1955.25,53,43,57,705,18.25,462.41,147.14,1104.16,5.0,46,,,0.0,0.0,False,0.075254,0.564716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,6,53,1955.25,36.891509,No Deal Needed
2,1954.34,45,45,103,668,9.0,343.99,20.76,840.84,5.0,42,,,0.0,0.0,False,0.010623,0.430242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,43,45,1954.34,43.429778,Winback Test
907,1953.06,92,84,6,708,2.19,481.13,0.0,961.95,1.0,84,,,0.0,0.0,False,0.0,0.492535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,3,92,1953.06,21.228913,No Deal Needed
1716,1950.26,180,127,91,702,14.49,303.63,18.52,865.87,10.0,142,,,0.0,0.0,False,0.009496,0.443977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,9,180,1950.26,10.834778,No Deal Needed
1812,1948.99,104,94,115,711,6.0,366.58,25.96,1120.88,2.0,87,,,0.0,0.0,False,0.01332,0.575108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,0,104,1948.99,18.740288,No Deal Needed
852,1943.73,95,89,101,704,4.75,208.47,39.58,653.08,3.0,72,,,0.0,0.0,False,0.020363,0.335993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,7,95,1943.73,20.460316,No Deal Needed
26,1937.39,113,101,50,705,0.0,321.64,0.0,878.74,0.0,98,,,0.0,0.0,False,0.0,0.453569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,6,113,1937.39,17.145044,No Deal Needed
1048,1934.45,103,89,60,648,12.5,244.3,30.78,906.49,7.0,79,,,0.0,0.0,False,0.015911,0.468603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,At Risk High Value,63,103,1934.45,18.781068,Winback Test
1890,1934.45,51,46,82,711,7.0,218.92,11.03,590.38,5.0,39,,,0.0,0.0,False,0.005702,0.305193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,0,51,1934.45,37.930392,No Deal Needed
1136,1934.11,59,56,15,704,8.3,495.74,28.26,1017.31,7.0,52,,,0.0,0.0,False,0.014611,0.525984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,7,59,1934.11,32.781525,No Deal Needed
197,1929.23,55,53,79,710,0.0,213.91,0.0,685.29,0.0,42,,,0.0,0.0,False,0.0,0.355214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,1,55,1929.23,35.076909,No Deal Needed
1920,1927.74,93,89,104,711,6.89,187.56,3.74,511.0,4.0,62,,,0.0,0.0,False,0.00194,0.265077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,0,93,1927.74,20.728387,No Deal Needed
1448,1927.33,80,74,101,651,0.0,160.62,0.0,501.75,0.0,43,,,0.0,0.0,False,0.0,0.260334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,60,80,1927.33,24.091625,No Deal Needed
1702,1927.05,30,28,107,656,0.0,392.27,0.0,1038.29,0.0,29,,,0.0,0.0,False,0.0,0.538798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,55,30,1927.05,64.235,Winback Test
945,1926.03,51,48,67,703,7.0,327.77,11.51,949.57,2.0,45,,,0.0,0.0,False,0.005976,0.493019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,8,51,1926.03,37.765294,No Deal Needed
1683,1920.99,86,81,24,703,8.0,283.36,31.49,692.48,5.0,58,,,0.0,0.0,False,0.016393,0.360481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,8,86,1920.99,22.337093,No Deal Needed
1231,1919.79,55,52,87,703,31.4,554.06,140.29,1044.22,13.0,51,,,0.0,0.0,False,0.073076,0.543924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,8,55,1919.79,34.905273,No Deal Needed
1532,1916.02,86,75,52,669,20.24,308.68,85.82,818.07,9.0,63,,,0.0,0.0,False,0.044791,0.426963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,42,86,1916.02,22.279302,No Deal Needed
1196,1915.95,27,27,59,682,0.0,224.99,0.0,656.31,0.0,26,,,0.0,0.0,False,0.0,0.342551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,29,27,1915.95,70.961111,Winback Test
2350,1915.65,46,38,102,709,6.7,474.07,10.14,1118.11,5.0,43,,,0.0,0.0,False,0.005293,0.583671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,2,46,1915.65,41.644565,No Deal Needed
2027,1915.28,133,112,25,690,1.0,506.75,1.5,1006.17,1.0,110,,,0.0,0.0,False,0.000783,0.525338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,At Risk High Value,21,133,1915.28,14.400602,Winback Test
24,1911.11,74,68,59,709,0.0,442.64,0.0,1030.57,0.0,68,,,0.0,0.0,False,0.0,0.539252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,2,74,1911.11,25.825811,No Deal Needed
648,1910.4,73,71,58,706,0.0,220.64,0.0,656.33,0.0,51,,,0.0,0.0,False,0.0,0.343556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,5,73,1910.4,26.169863,No Deal Needed
1582,1907.02,37,34,100,602,3.0,216.28,0.0,685.05,2.0,33,,,0.0,0.0,False,0.0,0.359225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,109,37,1907.02,51.541081,Winback Test
1288,1896.5,55,45,57,708,0.0,366.19,0.0,973.33,0.0,42,,,0.0,0.0,False,0.0,0.513224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,3,55,1896.5,34.481818,No Deal Needed
1124,1896.39,79,62,43,709,6.6,467.18,9.13,1026.64,3.0,66,,,0.0,0.0,False,0.004814,0.541365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,2,79,1896.39,24.004937,No Deal Needed
1112,1889.45,52,45,96,676,6.0,164.68,11.4,1005.17,1.0,46,,,0.0,0.0,False,0.006034,0.531991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,35,52,1889.45,36.335577,Winback Test
1793,1888.55,63,52,21,707,10.4,391.57,15.99,975.75,3.0,52,,,0.0,0.0,False,0.008467,0.516666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,4,63,1888.55,29.976984,No Deal Needed
1321,1888.13,204,179,73,710,2.5,443.59,2.5,1011.04,1.0,182,,,0.0,0.0,False,0.001324,0.535472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,1,204,1888.13,9.255539,No Deal Needed
865,1887.73,35,28,107,695,3.49,447.41,0.0,1183.92,2.0,34,,,0.0,0.0,False,0.0,0.627166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,16,35,1887.73,53.935143,Winback Test
1452,1884.05,374,267,54,699,2.0,232.69,0.0,604.39,1.0,173,,,0.0,0.0,False,0.0,0.320793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,At Risk High Value,12,374,1884.05,5.037567,Winback Test
194,1882.81,73,67,37,710,0.0,285.45,0.0,758.84,0.0,56,,,0.0,0.0,False,0.0,0.403036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,1,73,1882.81,25.791918,No Deal Needed
265,1881.76,53,50,115,710,5.0,427.6,12.23,1212.85,2.0,41,,,0.0,0.0,False,0.006499,0.64453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,1,53,1881.76,35.504906,No Deal Needed
2138,1878.48,66,62,108,689,22.5,461.39,69.82,1077.47,6.0,57,,,0.0,0.0,False,0.037168,0.573586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,22,66,1878.48,28.461818,No Deal Needed
2128,1877.71,82,62,85,696,4.25,171.95,12.48,1057.72,3.0,58,,,0.0,0.0,False,0.006646,0.563303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,15,82,1877.71,22.898902,No Deal Needed
760,1872.52,70,67,36,549,10.0,226.23,23.98,702.04,1.0,61,,,0.0,0.0,False,0.012806,0.374917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,162,70,1872.52,26.750286,No Deal Needed
2477,1871.22,40,38,19,690,13.9,373.23,33.63,1096.13,3.0,34,,,0.0,0.0,False,0.017972,0.585784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,21,40,1871.22,46.7805,Winback Test
1861,1868.45,123,99,7,711,10.5,439.73,14.25,957.18,5.0,103,,,0.0,0.0,False,0.007627,0.512286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,0,123,1868.45,15.19065,No Deal Needed
602,1850.07,53,39,37,677,2.39,284.89,3.99,1148.58,2.0,49,,,0.0,0.0,False,0.002157,0.620831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,34,53,1850.07,34.906981,Winback Test
482,1848.52,61,49,73,710,0.0,418.3,0.0,936.64,0.0,47,,,0.0,0.0,False,0.0,0.506697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,1,61,1848.52,30.303607,No Deal Needed
188,1847.62,43,38,60,696,0.0,451.4,0.0,1138.11,0.0,34,,,0.0,0.0,False,0.0,0.615987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,15,43,1847.62,42.967907,Winback Test
1761,1845.46,31,31,102,709,2.1,354.08,3.35,720.09,2.0,29,,,0.0,0.0,False,0.001815,0.390195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,2,31,1845.46,59.530968,No Deal Needed
2077,1835.18,109,89,85,698,0.0,203.9,0.0,781.95,0.0,90,,,0.0,0.0,False,0.0,0.426089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,At Risk High Value,13,109,1835.18,16.836514,Winback Test
914,1834.08,60,58,81,709,0.0,167.73,0.0,597.22,0.0,45,,,0.0,0.0,False,0.0,0.325624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,2,60,1834.08,30.568,No Deal Needed
1663,1834.06,196,162,95,709,0.0,95.01,0.0,1361.69,0.0,134,,,0.0,0.0,False,0.0,0.742446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,2,196,1834.06,9.357449,No Deal Needed
1825,1831.84,43,38,62,593,0.0,360.08,0.0,1037.66,0.0,41,,,0.0,0.0,False,0.0,0.566458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,118,43,1831.84,42.60093,Winback Test
529,1831.14,56,44,6,693,2.5,390.74,7.5,926.09,1.0,48,,,0.0,0.0,False,0.004096,0.505745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,18,56,1831.14,32.698929,Winback Test
2108,1830.99,131,121,102,708,4.5,509.24,16.0,956.22,3.0,117,,,0.0,0.0,False,0.008738,0.522242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,3,131,1830.99,13.977023,No Deal Needed
2311,1830.83,58,55,90,708,0.0,258.5,0.0,1120.68,0.0,56,,,0.0,0.0,False,0.0,0.612116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,3,58,1830.83,31.566034,No Deal Needed
913,1830.63,69,68,22,703,3.5,285.44,13.24,880.14,2.0,58,,,0.0,0.0,False,0.007232,0.480785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,8,69,1830.63,26.53087,No Deal Needed
1115,1828.64,51,42,49,708,2.7,152.58,14.93,736.52,3.0,40,,,0.0,0.0,False,0.008165,0.402769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,3,51,1828.64,35.855686,No Deal Needed
986,1827.87,90,84,31,698,0.0,442.81,0.0,986.7,0.0,81,,,0.0,0.0,False,0.0,0.539809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,13,90,1827.87,20.309667,No Deal Needed
515,1826.73,47,43,63,710,2.0,386.32,4.0,829.34,1.0,44,,,0.0,0.0,False,0.00219,0.454003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,1,47,1826.73,38.866596,No Deal Needed
1808,1824.33,96,87,27,702,2.0,246.1,12.48,715.97,2.0,58,,,0.0,0.0,False,0.006841,0.392456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,9,96,1824.33,19.003438,No Deal Needed
1331,1821.03,105,97,19,678,0.0,316.08,0.0,679.25,0.0,61,,,0.0,0.0,False,0.0,0.373003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,At Risk High Value,33,105,1821.03,17.343143,Winback Test
435,1817.22,93,66,77,711,69.38,1137.73,111.38,1554.26,17.0,78,,,0.0,0.0,False,0.061291,0.855295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,0,93,1817.22,19.54,No Deal Needed
2429,1807.16,66,57,16,703,8.5,707.25,31.29,1089.03,2.0,57,,,0.0,0.0,False,0.017314,0.60262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,8,66,1807.16,27.381212,No Deal Needed
390,1806.02,108,105,80,709,2.5,264.03,2.5,683.77,1.0,78,,,0.0,0.0,False,0.001384,0.378606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,2,108,1806.02,16.722407,No Deal Needed
1705,1805.93,176,148,37,709,2.0,347.24,0.0,867.84,1.0,142,,,0.0,0.0,False,0.0,0.48055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,2,176,1805.93,10.260966,No Deal Needed
2023,1805.63,109,89,93,710,11.88,505.58,51.29,881.01,6.0,81,,,0.0,0.0,False,0.028406,0.487924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,1,109,1805.63,16.565413,No Deal Needed
1889,1803.8,46,44,97,694,22.11,282.3,59.13,757.24,4.0,39,,,0.0,0.0,False,0.032781,0.419803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,17,46,1803.8,39.213043,Winback Test
1967,1802.93,73,68,17,705,2.0,271.23,2.44,778.2,2.0,61,,,0.0,0.0,False,0.001353,0.431631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,6,73,1802.93,24.697671,No Deal Needed
815,1802.37,47,38,97,694,6.0,467.41,14.46,947.42,3.0,42,,,0.0,0.0,False,0.008023,0.525652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,17,47,1802.37,38.348298,Winback Test
652,1800.09,48,45,74,711,3.3,253.93,5.05,737.3,4.0,47,,,0.0,0.0,False,0.002805,0.409591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Potential Loyalists,0,48,1800.09,37.501875,No Deal Needed
302,1797.53,95,88,98,691,1.0,224.35,3.64,687.67,1.0,75,,,0.0,0.0,False,0.002025,0.382564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,20,95,1797.53,18.921368,No Deal Needed
1859,1791.28,35,31,105,707,0.5,202.71,4.73,600.23,1.0,32,,,0.0,0.0,False,0.002641,0.335084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,4,35,1791.28,51.179429,No Deal Needed
396,1790.73,107,96,108,705,53.68,330.02,22.3,814.12,16.0,75,,,0.0,0.0,False,0.012453,0.45463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Loyal Customers,6,107,1790.73,16.735794,No Deal Needed
2239,1787.48,43,32,86,691,13.55,496.62,31.13,1006.99,8.0,34,,,0.0,0.0,False,0.017416,0.563357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,20,43,1787.48,41.569302,Winback Test
627,1785.46,45,43,86,707,2.0,174.09,2.59,489.58,2.0,42,,,0.0,0.0,False,0.001451,0.274204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Needs Attention,4,45,1785.46,39.676889,No Deal Needed
541,1784.19,47,43,51,691,0.0,388.38,0.0,994.06,0.0,41,,,0.0,0.0,False,0.0,0.557149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0,0.0,Hibernating,20,47,1784.19,37.961489,Winback Test
